source_record_id,refund_id,order_id,refund_reason,refund_requested_ts,refund_approved_ts,refund_status,refund_amount_inr,refund_channel,source_system
REFREC007908,QBF007908,QBO0096668,missing_item,2026-03-30T11:16:00,2026-03-31T23:37:00,APPROVED,454.58,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC007909,QBF007909,QBO0120458,service_quality,2026-02-10T01:51:00,2026-02-10T18:06:00,REJECTED,969.62,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC007910,QBF007910,QBO0085073,missing_item,2026-01-11T03:27:00,2026-01-11T07:06:00,APPROVED,458.87,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC007911,QBF007911,QBO0052109,service_quality,2026-01-10T22:36:00,2026-01-11T02:40:00,APPROVED,181.16,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC007912,QBF007912,QBO0068452,service_quality,2026-03-14T17:06:00,2026-03-15T04:43:00,APPROVED,193.55,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC007913,QBF007913,QBO0044553,late_delivery,2026-02-02T01:22:00,2026-02-02T22:29:00,APPROVED,276.1,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC007914,QBF007914,QBO0123148,late_delivery,2026-02-05T20:38:00,2026-02-06T14:27:00,APPROVED,85.95,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC007915,QBF007915,QBO0107540,service_quality,2026-03-27T01:08:00,2026-03-29T10:54:00,APPROVED,220.24,WALLET_CREDIT,QUICKBITE_REFUND_V1
REFREC007916,QBF007916,QBO0042893,missing_item,2026-01-28T22:00:00,2026-01-29T17:47:00,APPROVED,367.93,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC007917,QBF007917,QBO0056824,order_cancelled,2026-01-10T22:33:00,2026-01-13T14:51:00,APPROVED,385.77,WALLET_CREDIT,QUICKBITE_REFUND_V1
REFREC007918,QBF007918,QBO0055859,missing_item,2026-02-02T09:59:00,2026-02-04T23:02:00,APPROVED,307.5,WALLET_CREDIT,QUICKBITE_REFUND_V1
REFREC007919,QBF007919,QBO0108644,restaurant_cancelled,2026-03-23T08:36:00,2026-03-23T11:13:00,APPROVED,168.71,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC007920,QBF008208,QBO0111006,late_delivery,2026-03-31T17:12:00,2026-04-01T09:11:00,REJECTED,235.04,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC007921,QBF007921,QBO0096734,rider_unavailable,2026-01-04T13:58:00,2026-01-06T03:47:00,APPROVED,45.23,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC007922,QBF007922,QBO0024045,late_delivery,2026-03-09T10:44:00,2026-03-10T02:18:00,APPROVED,122.84,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC007923,QBF005324,QBO0099121,missing_item,2026-03-27T10:13:00,2026-03-29T04:33:00,APPROVED,163.45,WALLET_CREDIT,QUICKBITE_REFUND_V1
REFREC007924,QBF007924,QBO0049597,missing_item,2026-01-12T21:13:00,2026-01-12T23:34:00,APPROVED,121.53,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC007925,QBF007925,QBO0029062,missing_item,2026-02-18T01:05:00,2026-02-18T13:06:00,APPROVED,188.16,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC007926,QBF007926,QBO0023652,order_cancelled,2026-02-12T08:05:00,2026-02-15T00:33:00,APPROVED,296.1,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC007927,QBF007927,QBO0009879,missing_item,2026-03-11T18:00:00,2026-03-14T13:26:00,APPROVED,1386.79,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC007928,QBF007928,QBO0033430,service_quality,2026-01-30T07:36:00,2026-02-01T01:22:00,APPROVED,115.84,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC007929,QBF007929,QBO0075211,missing_item,2026-02-11T12:05:00,2026-02-11T14:15:00,REJECTED,112.12,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC007930,QBF007930,QBO0045075,missing_item,2026-03-24T02:35:00,2026-03-26T17:41:00,APPROVED,212.76,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC007931,QBF007931,QBO0075086,service_quality,2026-03-15T17:36:00,2026-03-16T12:46:00,APPROVED,699.38,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC007932,QBF007932,QBO0099822,late_delivery,2026-01-11T02:03:00,2026-01-12T23:47:00,REJECTED,115.17,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC007933,QBF007933,QBO0072389,service_quality,2026-02-20T11:40:00,2026-02-22T15:04:00,APPROVED,91.43,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC007934,QBF007934,QBO0014226,late_delivery,2026-03-17T05:03:00,2026-03-18T09:11:00,APPROVED,266.64,WALLET_CREDIT,QUICKBITE_REFUND_V1
REFREC007935,QBF007935,QBO0039310,service_quality,2026-01-19T16:48:00,,REQUESTED,178.95,WALLET_CREDIT,QUICKBITE_REFUND_V1
REFREC007936,QBF007936,QBO0059481,late_delivery,2026-01-20T01:09:00,2026-01-23T00:32:00,APPROVED,304.12,WALLET_CREDIT,QUICKBITE_REFUND_V1
REFREC007937,QBF007937,QBO0020357,service_quality,2026-02-03T00:36:00,2026-02-03T21:53:00,APPROVED,214.82,WALLET_CREDIT,QUICKBITE_REFUND_V1
REFREC007938,QBF007938,QBO0012295,missing_item,2026-01-27T12:20:00,2026-01-28T19:05:00,APPROVED,181.01,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC007939,QBF007939,QBO0103771,missing_item,2026-01-04T23:07:00,2026-01-07T17:49:00,APPROVED,138.45,WALLET_CREDIT,QUICKBITE_REFUND_V1
REFREC007940,QBF007940,QBO0046318,service_quality,2026-02-28T22:51:00,2026-03-01T20:34:00,REJECTED,101.83,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC007941,QBF007941,QBO0125816,service_quality,2026-01-02T12:12:00,2026-01-04T10:59:00,APPROVED,356.46,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC007942,QBF007942,QBO0025326,missing_item,2026-02-13T18:22:00,,REQUESTED,164.24,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC007943,QBF007943,QBO0044107,restaurant_cancelled,2026-01-21T15:40:00,,REQUESTED,63.15,WALLET_CREDIT,QUICKBITE_REFUND_V1
REFREC007944,QBF007944,QBO0041226,missing_item,2026-03-30T06:46:00,2026-03-30T22:32:00,APPROVED,96.17,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC007945,QBF007945,QBO0078329,rider_unavailable,2026-01-22T23:30:00,2026-01-23T14:14:00,APPROVED,133.7,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC007946,QBF007946,QBO0074070,service_quality,2026-02-09T06:14:00,,REQUESTED,287.51,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC007947,QBF007947,QBO0147350,service_quality,2026-03-29T06:09:00,2026-03-31T19:09:00,APPROVED,242.52,WALLET_CREDIT,QUICKBITE_REFUND_V1
REFREC007948,QBF007948,QBO0112918,missing_item,2026-01-17T01:16:00,2026-01-18T11:08:00,REJECTED,155.01,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC007949,QBF007949,QBO0085026,service_quality,2026-01-27T12:20:00,2026-01-27T18:55:00,REJECTED,150.41,WALLET_CREDIT,QUICKBITE_REFUND_V1
REFREC007950,QBF007950,QBO0050907,missing_item,2026-03-06T19:28:00,2026-03-09T03:07:00,APPROVED,999999.99,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC007951,QBF007951,QBO0111618,late_delivery,2026-02-27T15:23:00,,REQUESTED,69.66,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC007952,QBF007952,QBO0114525,service_quality,2026-03-13T01:05:00,2026-03-15T20:05:00,APPROVED,136.0,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC007953,QBF007953,QBO0102874,service_quality,2026-03-06T13:02:00,2026-03-07T06:11:00,APPROVED,116.92,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC007954,QBF007954,QBO0142364,service_quality,2026-03-25T01:19:00,,REQUESTED,239.43,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC007955,QBF007955,QBO0016489,missing_item,2026-01-04T13:41:00,2026-01-06T13:59:00,APPROVED,149.78,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC007956,QBF007956,QBO0093930,late_delivery,2026-03-13T13:28:00,2026-03-15T03:53:00,APPROVED,149.6,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC007957,QBF007957,QBO0044835,late_delivery,2026-01-25T11:34:00,2026-01-26T07:15:00,APPROVED,188.92,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC007958,QBF007958,QBO0130710,rider_unavailable,2026-01-11T19:03:00,2026-01-14T14:16:00,APPROVED,470.26,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC007959,QBF007959,QBO0111441,restaurant_cancelled,2026-02-13T14:33:00,2026-02-15T09:10:00,APPROVED,341.02,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC007960,QBF007960,QBO0021787,late_delivery,2026-03-21T01:36:00,2026-03-22T20:00:00,APPROVED,157.32,WALLET_CREDIT,QUICKBITE_REFUND_V1
REFREC007961,QBF007961,QBO0073100,missing_item,2026-01-03T13:58:00,2026-01-03T19:12:00,REJECTED,505.2,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC007962,QBF007962,QBO0015896,missing_item,2026-02-22T10:28:00,2026-02-23T16:50:00,APPROVED,47.22,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC007963,QBF007963,QBO0090214,late_delivery,2026-03-04T21:42:00,2026-03-06T01:20:00,APPROVED,226.74,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC007964,QBF007964,QBO0042193,late_delivery,2026-01-05T14:47:00,2026-01-06T14:12:00,APPROVED,176.52,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC007965,QBF007965,QBO0029359,service_quality,2026-02-20T05:35:00,2026-02-23T03:41:00,APPROVED,161.2,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC007966,QBF007966,QBO0042164,late_delivery,2026-01-30T18:48:00,2026-01-30T20:52:00,APPROVED,282.7,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC007967,QBF007967,QBO0114498,missing_item,2026-03-26T09:13:00,2026-03-29T04:53:00,APPROVED,358.44,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC007968,QBF007968,QBO0142147,late_delivery,2026-03-07T12:49:00,,REQUESTED,116.6,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC007969,QBF007969,QBO0068251,missing_item,2026-02-01T20:00:00,,REQUESTED,79.22,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC007970,QBF007970,QBO0044041,missing_item,2026-01-28T15:12:00,2026-01-30T19:59:00,APPROVED,183.98,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC007971,QBF007971,QBO0065789,rider_unavailable,2026-02-08T13:58:00,2026-02-09T20:56:00,APPROVED,85.01,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC007972,QBF007972,QBO0003521,service_quality,2026-02-03T13:31:00,2026-02-05T11:34:00,APPROVED,220.91,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC007973,QBF007973,QBO0006732,service_quality,2026-03-18T23:59:00,2026-03-20T23:28:00,APPROVED,454.06,WALLET_CREDIT,QUICKBITE_REFUND_V1
REFREC007974,QBF007974,QBO0071135,service_quality,2026-03-31T21:54:00,2026-04-02T11:52:00,APPROVED,858.94,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC007975,QBF007975,QBO0039594,late_delivery,2026-01-28T19:45:00,2026-01-30T10:37:00,APPROVED,211.73,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC007976,QBF007976,QBO0066916,missing_item,2026-01-29T07:43:00,2026-01-31T14:25:00,APPROVED,152.66,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC007977,QBF007977,QBO0092632,service_quality,2026-03-19T01:29:00,2026-03-20T21:08:00,APPROVED,166.84,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC007978,QBF007978,QBO0099252,service_quality,2026-02-19T18:41:00,2026-02-20T14:17:00,APPROVED,221.79,WALLET_CREDIT,QUICKBITE_REFUND_V1
REFREC007979,QBF007979,QBO0115588,service_quality,2026-02-08T13:57:00,2026-02-09T10:21:00,APPROVED,225.6,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC007980,QBF007980,QBO0008387,service_quality,2026-02-06T05:01:00,2026-02-08T14:25:00,APPROVED,273.59,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC007981,QBF007981,QBO0023716,service_quality,2026-03-03T09:49:00,2026-03-04T17:32:00,APPROVED,86.07,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC007982,QBF007982,QBO0057831,late_delivery,2026-03-23T21:14:00,,REQUESTED,320.11,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC007983,QBF007983,QBO0009855,missing_item,2026-03-17T01:58:00,2026-03-19T11:12:00,APPROVED,1386.74,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC007984,QBF007984,QBO0093025,service_quality,2026-01-21T02:00:00,2026-01-23T09:18:00,REJECTED,219.99,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC007985,QBF007985,QBO0097561,late_delivery,2026-02-27T22:30:00,2026-03-02T03:59:00,APPROVED,158.69,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC007986,QBF007986,QBO0002061,missing_item,2026-03-02T12:44:00,2026-03-03T05:06:00,REJECTED,161.46,WALLET_CREDIT,QUICKBITE_REFUND_V1
REFREC007987,QBF007987,QBO0086294,service_quality,2026-01-31T20:10:00,2026-02-03T07:47:00,APPROVED,423.06,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC007988,QBF007988,QBO0066229,missing_item,2026-02-08T03:36:00,,REQUESTED,194.43,WALLET_CREDIT,QUICKBITE_REFUND_V1
REFREC007989,QBF007989,QBO0126686,missing_item,2026-02-27T17:44:00,,REQUESTED,555.71,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC007990,QBF007990,QBO0062765,late_delivery,2026-01-17T09:52:00,2026-01-18T19:14:00,APPROVED,183.11,WALLET_CREDIT,QUICKBITE_REFUND_V1
REFREC007991,QBF007991,QBO0024260,restaurant_cancelled,2026-03-30T01:46:00,2026-03-30T10:05:00,APPROVED,166.41,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC007992,QBF007992,QBO0004036,missing_item,2026-01-06T00:33:00,,REQUESTED,289.64,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC007993,QBF007993,QBO0146960,order_cancelled,2026-02-14T08:13:00,2026-02-14T23:33:00,APPROVED,219.78,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC007994,QBF007994,QBO0148581,missing_item,2026-01-26T13:37:00,2026-01-28T13:20:00,REJECTED,130.03,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC007995,QBF007995,QBO0124075,missing_item,2026-01-12T22:47:00,2026-01-15T03:01:00,APPROVED,181.71,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC007996,QBF007996,QBO0124471,service_quality,2026-01-02T05:03:00,2026-01-02T15:13:00,REJECTED,60.85,WALLET_CREDIT,QUICKBITE_REFUND_V1
REFREC007997,QBF007997,QBO0149824,rider_unavailable,2026-03-05T02:21:00,2026-03-06T18:03:00,APPROVED,90.58,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC007998,QBF007998,QBO0025701,service_quality,2026-03-20T16:41:00,2026-03-22T09:17:00,REJECTED,307.69,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC007999,QBF007999,QBO0129107,service_quality,2026-01-09T01:49:00,2026-01-11T05:22:00,APPROVED,157.66,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC008000,QBF008000,QBO0091979,service_quality,2026-03-21T13:20:00,2026-03-23T14:49:00,REJECTED,42.03,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC008001,QBF008001,QBO0006249,late_delivery,2026-02-17T22:22:00,2026-02-18T07:28:00,APPROVED,366.16,WALLET_CREDIT,QUICKBITE_REFUND_V1
REFREC008002,QBF008002,QBO0118748,late_delivery,2026-02-01T04:00:00,2026-02-02T08:26:00,APPROVED,353.1,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC008003,QBF008003,QBO0072607,late_delivery,2026-03-21T10:18:00,2026-03-22T08:59:00,APPROVED,176.47,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC008004,QBF008004,QBO0114502,late_delivery,2026-01-29T17:45:00,2026-01-31T02:02:00,APPROVED,362.48,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC008005,QBF008005,QBO0107569,late_delivery,2026-03-29T06:10:00,,REQUESTED,199.59,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC008006,QBF008006,QBO0041288,rider_unavailable,2026-03-16T13:42:00,2026-03-17T22:18:00,APPROVED,87.84,WALLET_CREDIT,QUICKBITE_REFUND_V1
REFREC008007,QBF008007,QBO0004017,rider_unavailable,2026-01-09T09:41:00,2026-01-10T23:06:00,APPROVED,54.92,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC008008,QBF008008,QBO0114686,late_delivery,2026-03-04T09:58:00,2026-03-04T22:04:00,APPROVED,45.63,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC008009,QBF008009,QBO0023157,service_quality,2026-03-07T09:33:00,2026-03-09T16:55:00,APPROVED,305.46,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC008010,QBF008010,QBO0047684,late_delivery,2026-03-29T23:22:00,2026-03-31T12:05:00,APPROVED,883.75,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC008011,QBF008011,QBO0024401,service_quality,2026-02-04T11:37:00,2026-02-05T00:55:00,APPROVED,61.49,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC008012,QBF008012,QBO0042284,service_quality,2026-01-02T22:31:00,2026-01-05T04:22:00,APPROVED,192.81,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC008013,QBF008013,QBO0028068,late_delivery,2026-01-21T02:22:00,,REQUESTED,130.51,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC008014,QBF008014,QBO0075341,service_quality,2026-02-07T12:20:00,2026-02-10T00:02:00,APPROVED,61.26,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC008015,QBF008015,QBO0034970,missing_item,2026-02-14T21:48:00,2026-02-15T14:16:00,REJECTED,188.96,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC008016,QBF008016,QBO0006212,missing_item,2026-02-17T08:01:00,2026-02-18T10:19:00,APPROVED,734.19,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC008017,QBF008017,QBO0068012,service_quality,2026-02-09T21:26:00,2026-02-12T10:44:00,APPROVED,635.17,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC008018,QBF008018,QBO0048875,service_quality,2026-03-26T17:32:00,2026-03-26T21:36:00,REJECTED,581.53,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC008019,QBF008019,QBO0012507,restaurant_cancelled,2026-01-22T03:43:00,,REQUESTED,134.7,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC008020,QBF008020,QBO0011957,missing_item,2026-01-25T08:31:00,2026-01-27T09:15:00,APPROVED,152.62,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC008021,QBF008021,QBO0023394,service_quality,2026-02-16T01:40:00,2026-02-17T03:48:00,APPROVED,44.13,WALLET_CREDIT,QUICKBITE_REFUND_V1
REFREC008022,QBF008022,QBO0031004,missing_item,2026-02-07T04:57:00,,REQUESTED,791.53,WALLET_CREDIT,QUICKBITE_REFUND_V1
REFREC008023,QBF008023,QBO0130682,missing_item,2026-01-11T17:16:00,2026-01-14T05:36:00,APPROVED,137.84,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC008024,QBF008024,QBO0088963,service_quality,2026-01-23T20:30:00,2026-01-26T10:42:00,REJECTED,197.65,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC008025,QBF008025,QBO0100149,missing_item,2026-02-12T01:58:00,2026-02-12T08:24:00,APPROVED,121.96,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC008026,QBF008359,QBO0025272,late_delivery,2026-03-14T00:56:00,2026-03-14T06:18:00,APPROVED,263.8,WALLET_CREDIT,QUICKBITE_REFUND_V1
REFREC008027,QBF008027,QBO0073167,restaurant_cancelled,2026-03-23T02:09:00,2026-03-25T23:29:00,APPROVED,163.04,WALLET_CREDIT,QUICKBITE_REFUND_V1
REFREC008028,QBF008028,QBO0055132,missing_item,2026-03-25T05:28:00,2026-03-25T15:08:00,APPROVED,223.76,WALLET_CREDIT,QUICKBITE_REFUND_V1
REFREC008029,QBF008029,QBO0119109,rider_unavailable,2026-02-01T16:11:00,,REQUESTED,253.66,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC008030,QBF008030,QBO0121131,service_quality,2026-01-27T23:10:00,2026-01-30T04:16:00,APPROVED,78.26,WALLET_CREDIT,QUICKBITE_REFUND_V1
REFREC008031,QBF008031,QBO0031515,missing_item,2026-03-02T02:00:00,,REQUESTED,169.92,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC008032,QBF008032,QBO0039075,service_quality,2026-01-17T13:03:00,,REQUESTED,353.43,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC008033,QBF008033,QBO0105331,restaurant_cancelled,2026-03-29T15:49:00,2026-03-29T20:13:00,APPROVED,147.86,WALLET_CREDIT,QUICKBITE_REFUND_V1
REFREC008034,QBF008034,QBO0104373,missing_item,2026-02-27T10:02:00,2026-02-28T07:50:00,APPROVED,261.11,WALLET_CREDIT,QUICKBITE_REFUND_V1
REFREC008035,QBF008035,QBO0077246,missing_item,2026-03-31T09:19:00,2026-04-01T17:42:00,APPROVED,59.54,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC008036,QBF008036,QBO0148593,service_quality,2026-01-15T21:10:00,2026-01-17T04:12:00,REJECTED,294.89,WALLET_CREDIT,QUICKBITE_REFUND_V1
REFREC008037,QBF008037,QBO0071196,late_delivery,2026-03-13T04:44:00,2026-03-15T16:37:00,APPROVED,180.82,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC008038,QBF008038,QBO0010149,service_quality,2026-03-04T16:25:00,2026-03-04T18:52:00,APPROVED,78.06,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC008039,QBF008039,QBO0060620,missing_item,2026-01-15T20:30:00,2026-01-16T21:10:00,APPROVED,267.64,WALLET_CREDIT,QUICKBITE_REFUND_V1
REFREC008040,QBF008040,QBO0048931,service_quality,2026-01-11T10:18:00,2026-01-14T07:10:00,APPROVED,64.15,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC008041,QBF008041,QBO0082501,late_delivery,2026-01-30T21:05:00,2026-02-02T16:10:00,APPROVED,56.38,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC008042,QBF008042,QBO0119145,restaurant_cancelled,2026-01-24T04:23:00,2026-01-24T16:29:00,APPROVED,403.77,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC008043,QBF008043,QBO0147432,late_delivery,2026-01-27T13:57:00,2026-01-29T23:36:00,REJECTED,47.78,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC008044,QBF008044,QBO0136737,missing_item,2026-03-16T03:03:00,2026-03-17T09:52:00,APPROVED,54.62,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC008045,QBF008045,QBO0068382,rider_unavailable,2026-03-12T16:07:00,2026-03-15T10:35:00,APPROVED,258.25,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC008046,QBF008046,QBO0108061,late_delivery,2026-03-02T20:34:00,2026-03-03T15:04:00,APPROVED,276.75,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC008047,QBF008047,QBO0100180,late_delivery,2026-01-22T20:29:00,2026-01-24T16:51:00,APPROVED,93.59,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC008048,QBF008048,QBO0075567,missing_item,2026-01-22T23:48:00,2026-01-25T10:39:00,APPROVED,68.08,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC008049,QBF008049,QBO0087131,missing_item,2026-01-04T13:17:00,,REQUESTED,357.06,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC008050,QBF008050,QBO0052709,service_quality,2026-02-20T06:02:00,2026-02-20T21:09:00,APPROVED,66.98,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC008051,QBF008051,QBO0076924,service_quality,2026-01-27T22:47:00,2026-01-29T20:02:00,APPROVED,165.97,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC008052,QBF008052,QBO0079831,order_cancelled,2026-02-28T14:43:00,2026-03-03T13:34:00,APPROVED,82.17,WALLET_CREDIT,QUICKBITE_REFUND_V1
REFREC008053,QBF008053,QBO0000994,service_quality,2026-01-11T08:28:00,2026-01-12T07:15:00,REJECTED,47.54,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC008054,QBF008054,QBO0100471,rider_unavailable,2026-02-13T17:41:00,2026-02-13T19:54:00,REJECTED,88.53,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC008055,QBF008055,QBO0112541,service_quality,2026-01-24T15:35:00,2026-01-24T23:20:00,APPROVED,417.52,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC008056,QBF008056,QBO0106186,missing_item,2026-03-13T05:36:00,,REQUESTED,389.22,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC008057,QBF008057,QBO0144454,order_cancelled,2026-01-06T00:48:00,2026-01-08T09:22:00,APPROVED,195.19,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC008058,QBF008058,QBO0053791,missing_item,2026-02-01T11:31:00,2026-02-04T11:21:00,APPROVED,413.51,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC008059,QBF008059,QBO0107680,service_quality,2026-03-31T18:54:00,2026-04-02T07:17:00,APPROVED,212.49,WALLET_CREDIT,QUICKBITE_REFUND_V1
REFREC008060,QBF008060,QBO0124727,missing_item,2026-03-13T21:00:00,,REQUESTED,405.94,ORIGINAL_PAYMENT,QUICKBITE_REFUND_V1
REFREC008061,QBF008061,QBO0001292,restaurant_cancelled,2026-02-03T06:38:00,2026-02-04T10:25:00,APPROVED,94.87,WALLET_CREDIT,QUICKBITE_REFUND_V1
