rider_id,home_city,service_zone,zone_group,vehicle_type,service_status,max_service_radius_km,shift_type,onboarding_date,record_updated_at
QBD01438,Hyderabad,HYD_HITECH_CITY,WEST,E_BIKE,ACTIVE,11.8,FLEX,2020-04-30,2026-03-15T18:53:00
QBD01439,Hyderabad,HYD_KUKATPALLY,NORTH,BICYCLE,ACTIVE,8.5,FLEX,2023-11-13,2026-03-26T11:25:00
QBD01440,Bengaluru,BLR_INDIRANAGAR,EAST,MOTORBIKE,ACTIVE,12.4,EVENING,2021-02-23,2026-03-08T16:22:00
QBD01441,Pune,PUN_VIMAN_NAGAR,EAST,SCOOTER,ACTIVE,11.2,FLEX,2022-05-06,2026-03-02T19:56:00
QBD01442,Hyderabad,HYD_GACHIBOWLI,WEST,MOTORBIKE,ACTIVE,5.9,EVENING,2020-11-13,2026-03-14T05:35:00
QBD01443,Pune,PUN_BANER,NORTH,MOTORBIKE,ACTIVE,4.9,MORNING,2025-04-05,2026-03-07T16:20:00
QBD01444,Pune,PUN_KOTHRUD,WEST,E_BIKE,ACTIVE,6.0,MORNING,2023-09-08,2026-03-22T02:23:00
QBD01445,Pune,PUN_KOTHRUD,WEST,MOTORBIKE,ACTIVE,9.2,EVENING,2021-01-15,2026-03-17T03:43:00
QBD01446,Pune,PUN_HINJAWADI,WEST,SCOOTER,ACTIVE,12.5,FLEX,2022-01-30,2026-03-17T00:52:00
QBD01447,Bengaluru,BLR_INDIRANAGAR,EAST,SCOOTER,ACTIVE,4.9,EVENING,2020-08-23,2026-03-06T14:02:00
QBD01448,Pune,PUN_KOTHRUD,WEST,SCOOTER,ACTIVE,5.3,MORNING,2025-09-26,2026-03-13T22:24:00
QBD01449,Hyderabad,HYD_GACHIBOWLI,WEST,BICYCLE,TEMPORARILY_PAUSED,10.7,EVENING,2020-02-18,2026-03-11T17:28:00
QBD01450,Pune,PUN_KOTHRUD,WEST,SCOOTER,ACTIVE,4.9,EVENING,2021-11-24,2026-03-16T15:40:00
QBD01451,Hyderabad,HYD_BANJARA_HILLS,CENTRAL,E_BIKE,ACTIVE,7.9,MORNING,2025-09-18,2026-03-16T09:21:00
QBD01452,Pune,PUN_VIMAN_NAGAR,EAST,MOTORBIKE,ACTIVE,11.1,FLEX,2022-04-21,2026-03-31T13:23:00
QBD01453,Hyderabad,HYD_KUKATPALLY,NORTH,MOTORBIKE,ACTIVE,7.0,EVENING,2025-03-01,2026-03-28T22:59:00
QBD01454,Hyderabad,HYD_GACHIBOWLI,WEST,SCOOTER,ACTIVE,4.2,MORNING,2021-05-29,2026-03-03T07:21:00
QBD01455,Bengaluru,BLR_INDIRANAGAR,EAST,MOTORBIKE,ACTIVE,4.8,MORNING,2023-03-01,2026-03-13T21:47:00
QBD01456,Bengaluru,BLR_JAYANAGAR,SOUTH,BICYCLE,ACTIVE,12.6,MORNING,2024-04-20,2026-03-04T14:17:00
QBD01457,Bengaluru,BLR_INDIRANAGAR,EAST,MOTORBIKE,ACTIVE,6.5,EVENING,2022-05-14,2026-03-29T23:44:00
QBD01458,Hyderabad,HYD_BANJARA_HILLS,CENTRAL,MOTORBIKE,ACTIVE,8.6,FLEX,2023-09-11,2026-03-22T06:00:00
QBD01459,Pune,PUN_BANER,NORTH,MOTORBIKE,ACTIVE,11.3,FLEX,2022-11-16,2026-03-31T08:05:00
QBD01460,Hyderabad,HYD_HITECH_CITY,WEST,MOTORBIKE,ACTIVE,11.2,MORNING,2020-09-22,2026-03-10T00:10:00
QBD01461,Bengaluru,BLR_JAYANAGAR,SOUTH,SCOOTER,ACTIVE,7.9,FLEX,2020-11-23,2026-03-02T16:42:00
QBD01462,Pune,PUN_HINJAWADI,WEST,MOTORBIKE,ACTIVE,7.2,MORNING,2022-04-07,2026-03-14T16:50:00
QBD01463,Pune,PUN_HINJAWADI,WEST,SCOOTER,ACTIVE,4.2,FLEX,2021-10-04,2026-03-06T19:54:00
QBD01464,Pune,PUN_VIMAN_NAGAR,EAST,MOTORBIKE,ACTIVE,12.0,MORNING,2021-05-25,2026-03-06T05:38:00
QBD01465,Bengaluru,BLR_INDIRANAGAR,EAST,SCOOTER,ACTIVE,7.9,MORNING,2021-12-22,2026-03-25T20:58:00
QBD01466,Pune,PUN_BANER,NORTH,MOTORBIKE,ACTIVE,8.2,FLEX,2021-03-08,2026-03-08T00:40:00
QBD01467,Bengaluru,BLR_INDIRANAGAR,EAST,BICYCLE,ACTIVE,11.6,MORNING,2021-07-14,2026-03-20T05:40:00
QBD01468,Bengaluru,BLR_INDIRANAGAR,EAST,SCOOTER,TEMPORARILY_PAUSED,12.7,FLEX,2024-05-26,2026-03-31T13:31:00
QBD01469,Hyderabad,HYD_HITECH_CITY,WEST,MOTORBIKE,ACTIVE,12.7,FLEX,2025-09-29,2026-03-09T23:46:00
QBD01470,Bengaluru,BLR_KORAMANGALA,SOUTH,E_BIKE,ACTIVE,7.4,EVENING,2024-01-01,2026-03-18T13:13:00
QBD01471,Hyderabad,HYD_KUKATPALLY,NORTH,BICYCLE,ACTIVE,4.6,MORNING,2022-12-22,2026-03-19T14:25:00
QBD01472,Bengaluru,BLR_INDIRANAGAR,EAST,MOTORBIKE,ACTIVE,11.3,FLEX,2024-06-20,2026-03-08T20:43:00
QBD01473,Bengaluru,BLR_JAYANAGAR,SOUTH,SCOOTER,TEMPORARILY_PAUSED,7.3,FLEX,2023-05-01,2026-03-05T14:51:00
QBD01474,Pune,PUN_KOTHRUD,WEST,MOTORBIKE,ACTIVE,10.7,MORNING,2025-01-23,2026-03-07T15:01:00
QBD01475,Pune,PUN_HINJAWADI,WEST,SCOOTER,ACTIVE,12.8,EVENING,2021-01-23,2026-03-05T06:58:00
QBD01476,Hyderabad,HYD_GACHIBOWLI,WEST,E_BIKE,ACTIVE,8.6,MORNING,2025-07-19,2026-03-19T00:20:00
QBD01477,Pune,PUN_KOTHRUD,WEST,SCOOTER,ACTIVE,7.2,EVENING,2025-08-05,2026-03-25T19:31:00
QBD01478,Bengaluru,BLR_WHITEFIELD,EAST,SCOOTER,ACTIVE,12.3,FLEX,2024-05-16,2026-03-20T14:46:00
QBD01479,Pune,PUN_KOTHRUD,WEST,SCOOTER,ACTIVE,6.1,FLEX,2020-02-21,2026-03-18T13:21:00
QBD01480,Bengaluru,BLR_INDIRANAGAR,EAST,E_BIKE,ACTIVE,8.1,EVENING,2020-01-20,2026-03-27T04:14:00
QBD01481,Hyderabad,HYD_BANJARA_HILLS,CENTRAL,SCOOTER,ACTIVE,9.0,EVENING,2021-07-21,2026-03-04T22:26:00
QBD01482,Hyderabad,HYD_BANJARA_HILLS,CENTRAL,SCOOTER,ACTIVE,5.1,FLEX,2023-02-17,2026-03-25T19:13:00
QBD01483,Pune,PUN_VIMAN_NAGAR,EAST,BICYCLE,ACTIVE,7.8,FLEX,2022-02-08,2026-03-23T19:03:00
QBD01484,Bengaluru,BLR_WHITEFIELD,EAST,SCOOTER,ACTIVE,4.7,FLEX,2024-02-05,2026-03-17T02:20:00
QBD01485,Bengaluru,BLR_WHITEFIELD,EAST,SCOOTER,ACTIVE,10.1,MORNING,2020-09-11,2026-03-26T02:03:00
QBD01486,Bengaluru,BLR_INDIRANAGAR,EAST,MOTORBIKE,TEMPORARILY_PAUSED,4.8,FLEX,2024-01-12,2026-03-17T15:27:00
QBD01487,Hyderabad,HYD_BANJARA_HILLS,CENTRAL,MOTORBIKE,ACTIVE,5.2,EVENING,2023-10-15,2026-03-25T19:31:00
QBD01488,Bengaluru,BLR_JAYANAGAR,SOUTH,SCOOTER,ACTIVE,10.6,MORNING,2021-09-23,2026-03-27T13:04:00
QBD01489,Hyderabad,HYD_BANJARA_HILLS,CENTRAL,BICYCLE,ACTIVE,10.3,EVENING,2020-05-08,2026-03-18T06:25:00
QBD01490,Bengaluru,BLR_JAYANAGAR,SOUTH,E_BIKE,ACTIVE,4.8,MORNING,2021-02-16,2026-03-08T21:35:00
QBD01491,Bengaluru,BLR_JAYANAGAR,SOUTH,MOTORBIKE,ACTIVE,7.8,MORNING,2020-04-21,2026-03-08T20:00:00
QBD01492,Bengaluru,BLR_WHITEFIELD,EAST,MOTORBIKE,ACTIVE,12.5,FLEX,2020-11-06,2026-03-21T02:39:00
QBD01493,Hyderabad,HYD_GACHIBOWLI,WEST,MOTORBIKE,ACTIVE,12.4,FLEX,2020-09-11,2026-03-21T12:49:00
QBD01494,Pune,PUN_KOTHRUD,WEST,SCOOTER,ACTIVE,12.8,EVENING,2020-12-25,2026-03-17T11:46:00
QBD01495,Hyderabad,HYD_BANJARA_HILLS,CENTRAL,MOTORBIKE,ACTIVE,8.9,FLEX,2025-04-14,2026-03-25T21:26:00
QBD01496,Hyderabad,HYD_BANJARA_HILLS,CENTRAL,BICYCLE,ACTIVE,12.1,MORNING,2020-09-07,2026-03-05T19:20:00
QBD01497,Bengaluru,BLR_WHITEFIELD,EAST,MOTORBIKE,ACTIVE,10.0,FLEX,2020-08-02,2026-03-14T17:36:00
QBD01498,Hyderabad,HYD_GACHIBOWLI,WEST,MOTORBIKE,ACTIVE,8.9,EVENING,2022-01-27,2026-03-25T15:12:00
QBD01499,Bengaluru,BLR_INDIRANAGAR,EAST,MOTORBIKE,ACTIVE,10.4,EVENING,2021-09-29,2026-03-10T05:52:00
QBD01500,Hyderabad,HYD_GACHIBOWLI,WEST,MOTORBIKE,ACTIVE,4.9,EVENING,2021-10-03,2026-03-17T07:37:00
QBD01501,Hyderabad,HYD_HITECH_CITY,WEST,SCOOTER,TEMPORARILY_PAUSED,11.6,FLEX,2025-03-14,2026-03-28T23:07:00
QBD01502,Hyderabad,HYD_GACHIBOWLI,WEST,MOTORBIKE,ACTIVE,12.2,EVENING,2022-10-02,2026-03-08T13:50:00
QBD01503,Pune,PUN_KOTHRUD,WEST,MOTORBIKE,ACTIVE,8.1,EVENING,2025-08-12,2026-03-29T16:35:00
QBD01504,Hyderabad,HYD_BANJARA_HILLS,CENTRAL,E_BIKE,ACTIVE,8.5,FLEX,2020-11-08,2026-03-06T22:08:00
QBD01505,Bengaluru,BLR_JAYANAGAR,SOUTH,MOTORBIKE,ACTIVE,7.3,EVENING,2022-10-18,2026-03-30T01:59:00
QBD01506,Pune,PUN_BANER,NORTH,MOTORBIKE,ACTIVE,11.7,EVENING,2023-09-17,2026-03-10T13:21:00
QBD01507,Pune,PUN_VIMAN_NAGAR,EAST,E_BIKE,ACTIVE,9.2,MORNING,2025-11-04,2026-03-06T10:16:00
QBD01508,Bengaluru,BLR_KORAMANGALA,SOUTH,MOTORBIKE,TEMPORARILY_PAUSED,6.9,FLEX,2021-05-06,2026-03-14T01:48:00
QBD01509,Pune,PUN_VIMAN_NAGAR,EAST,SCOOTER,ACTIVE,9.6,EVENING,2025-08-02,2026-03-18T18:36:00
QBD01510,Pune,PUN_VIMAN_NAGAR,EAST,SCOOTER,ACTIVE,10.6,MORNING,2025-07-20,2026-03-09T21:24:00
QBD01511,Bengaluru,BLR_JAYANAGAR,SOUTH,MOTORBIKE,INACTIVE,6.3,FLEX,2025-02-22,2026-03-18T11:05:00
QBD01512,Hyderabad,HYD_GACHIBOWLI,WEST,MOTORBIKE,ACTIVE,7.6,FLEX,2023-05-09,2026-03-03T03:18:00
QBD01513,Hyderabad,HYD_BANJARA_HILLS,CENTRAL,MOTORBIKE,ACTIVE,7.4,FLEX,2022-01-12,2026-03-25T15:40:00
QBD01514,Hyderabad,HYD_GACHIBOWLI,WEST,E_BIKE,ACTIVE,9.6,FLEX,2025-03-15,2026-03-31T12:13:00
QBD01515,Pune,PUN_HINJAWADI,WEST,MOTORBIKE,ACTIVE,12.1,EVENING,2025-10-26,2026-03-05T03:15:00
QBD01516,Pune,PUN_BANER,NORTH,SCOOTER,ACTIVE,4.8,FLEX,2021-10-04,2026-03-04T07:59:00
QBD01517,Pune,PUN_KOTHRUD,WEST,MOTORBIKE,TEMPORARILY_PAUSED,12.9,FLEX,2022-06-02,2026-03-20T18:53:00
QBD01518,Hyderabad,HYD_HITECH_CITY,WEST,SCOOTER,ACTIVE,4.7,FLEX,2024-08-12,2026-03-21T05:00:00
QBD01519,Pune,PUN_HINJAWADI,WEST,BICYCLE,ACTIVE,11.7,FLEX,2020-09-03,2026-03-04T07:21:00
QBD01520,Bengaluru,BLR_JAYANAGAR,SOUTH,E_BIKE,ACTIVE,4.4,MORNING,2022-06-17,2026-03-13T09:14:00
QBD01521,Hyderabad,HYD_KUKATPALLY,NORTH,MOTORBIKE,ACTIVE,6.4,EVENING,2024-04-15,2026-03-28T09:40:00
QBD01522,Hyderabad,HYD_GACHIBOWLI,WEST,MOTORBIKE,ACTIVE,7.5,EVENING,2022-06-23,2026-03-20T17:08:00
QBD01523,Hyderabad,HYD_HITECH_CITY,WEST,E_BIKE,ACTIVE,4.3,EVENING,2020-12-30,2026-03-06T06:36:00
QBD01524,Bengaluru,BLR_KORAMANGALA,SOUTH,MOTORBIKE,ACTIVE,10.3,MORNING,2023-03-17,2026-03-10T07:07:00
QBD01525,Bengaluru,BLR_JAYANAGAR,SOUTH,SCOOTER,ACTIVE,8.4,EVENING,2021-10-06,2026-03-28T01:44:00
QBD01526,Pune,PUN_KOTHRUD,WEST,MOTORBIKE,ACTIVE,6.4,EVENING,2024-08-21,2026-03-08T13:18:00
QBD01527,Hyderabad,HYD_GACHIBOWLI,WEST,E_BIKE,ACTIVE,6.2,MORNING,2020-10-09,2026-03-08T07:01:00
QBD01528,Pune,PUN_BANER,NORTH,BICYCLE,ACTIVE,6.9,MORNING,2025-08-17,2026-03-13T09:39:00
QBD01529,Pune,PUN_VIMAN_NAGAR,EAST,MOTORBIKE,ACTIVE,12.8,MORNING,2021-01-03,2026-03-27T14:18:00
QBD01530,Bengaluru,BLR_INDIRANAGAR,EAST,SCOOTER,ACTIVE,4.6,FLEX,2023-03-21,2026-03-06T04:10:00
QBD01531,Bengaluru,BLR_KORAMANGALA,SOUTH,BICYCLE,ACTIVE,10.8,MORNING,2020-11-05,2026-03-27T13:51:00
QBD01532,Bengaluru,BLR_KORAMANGALA,SOUTH,SCOOTER,ACTIVE,11.0,FLEX,2022-05-21,2026-03-04T13:47:00
QBD01533,Bengaluru,BLR_KORAMANGALA,SOUTH,MOTORBIKE,ACTIVE,7.5,EVENING,2024-05-27,2026-03-19T23:17:00
QBD01534,Bengaluru,BLR_INDIRANAGAR,EAST,E_BIKE,ACTIVE,10.6,MORNING,2023-01-03,2026-03-24T15:53:00
QBD01535,Bengaluru,BLR_JAYANAGAR,SOUTH,MOTORBIKE,INACTIVE,7.7,FLEX,2024-09-10,2026-03-22T05:53:00
QBD01536,Hyderabad,HYD_HITECH_CITY,WEST,SCOOTER,ACTIVE,9.6,EVENING,2025-11-14,2026-03-13T02:45:00
QBD01537,Hyderabad,HYD_KUKATPALLY,NORTH,MOTORBIKE,ACTIVE,11.1,MORNING,2023-05-12,2026-03-25T11:53:00
QBD01538,Hyderabad,HYD_BANJARA_HILLS,CENTRAL,MOTORBIKE,ACTIVE,9.2,EVENING,2023-07-16,2026-03-14T13:49:00
QBD01539,Pune,PUN_BANER,NORTH,MOTORBIKE,ACTIVE,6.9,MORNING,2024-08-17,2026-03-24T19:44:00
QBD01540,Pune,PUN_HINJAWADI,WEST,MOTORBIKE,ACTIVE,12.0,MORNING,2021-07-21,2026-03-14T01:40:00
QBD01541,Hyderabad,HYD_BANJARA_HILLS,CENTRAL,E_BIKE,ACTIVE,10.8,FLEX,2020-12-16,2026-03-08T16:14:00
QBD01542,Bengaluru,BLR_JAYANAGAR,SOUTH,E_BIKE,ACTIVE,7.6,EVENING,2024-03-02,2026-03-14T17:26:00
QBD01543,Bengaluru,BLR_KORAMANGALA,SOUTH,E_BIKE,ACTIVE,10.8,MORNING,2023-03-11,2026-03-19T14:51:00
QBD01544,Bengaluru,BLR_KORAMANGALA,SOUTH,MOTORBIKE,ACTIVE,9.5,FLEX,2020-11-14,2026-03-21T05:19:00
QBD01545,Pune,PUN_HINJAWADI,WEST,SCOOTER,ACTIVE,12.3,FLEX,2022-02-01,2026-03-27T02:19:00
QBD01546,Bengaluru,BLR_KORAMANGALA,SOUTH,E_BIKE,ACTIVE,4.7,FLEX,2024-04-11,2026-03-12T14:16:00
QBD01547,Pune,PUN_BANER,NORTH,MOTORBIKE,ACTIVE,6.4,MORNING,2023-01-30,2026-03-30T05:24:00
QBD01548,Hyderabad,HYD_BANJARA_HILLS,CENTRAL,MOTORBIKE,ACTIVE,5.0,FLEX,2024-10-22,2026-03-05T12:47:00
QBD01549,Bengaluru,BLR_JAYANAGAR,SOUTH,MOTORBIKE,TEMPORARILY_PAUSED,12.1,MORNING,2022-02-08,2026-03-07T14:59:00
QBD01550,Pune,PUN_KOTHRUD,WEST,BICYCLE,ACTIVE,7.3,FLEX,2024-09-22,2026-03-02T19:39:00
QBD01551,Hyderabad,HYD_HITECH_CITY,WEST,MOTORBIKE,ACTIVE,11.0,FLEX,2024-09-08,2026-03-04T02:24:00
QBD01552,Hyderabad,HYD_GACHIBOWLI,WEST,BICYCLE,ACTIVE,11.1,EVENING,2023-01-17,2026-03-02T23:33:00
QBD01553,Hyderabad,HYD_KUKATPALLY,NORTH,SCOOTER,ACTIVE,6.0,FLEX,2023-08-22,2026-03-10T20:54:00
QBD01554,Pune,PUN_BANER,NORTH,SCOOTER,ACTIVE,8.9,MORNING,2023-04-15,2026-03-15T22:02:00
QBD01555,Bengaluru,BLR_WHITEFIELD,EAST,MOTORBIKE,ACTIVE,6.4,FLEX,2025-02-28,2026-03-15T09:46:00
QBD01556,Hyderabad,HYD_BANJARA_HILLS,CENTRAL,MOTORBIKE,ACTIVE,10.3,EVENING,2024-07-21,2026-03-30T01:00:00
QBD01557,Hyderabad,HYD_BANJARA_HILLS,CENTRAL,SCOOTER,ACTIVE,10.2,MORNING,2020-07-29,2026-03-18T08:50:00
QBD01558,Pune,PUN_VIMAN_NAGAR,EAST,MOTORBIKE,ACTIVE,13.0,FLEX,2021-11-11,2026-03-08T11:31:00
QBD01559,Bengaluru,BLR_JAYANAGAR,SOUTH,MOTORBIKE,ACTIVE,11.4,FLEX,2024-09-27,2026-03-23T21:26:00
QBD01560,Pune,PUN_HINJAWADI,WEST,SCOOTER,ACTIVE,4.3,FLEX,2025-02-03,2026-03-07T00:43:00
QBD01561,Pune,PUN_KOTHRUD,WEST,SCOOTER,ACTIVE,8.7,EVENING,2020-02-15,2026-03-28T22:06:00
QBD01562,Bengaluru,BLR_KORAMANGALA,SOUTH,MOTORBIKE,ACTIVE,11.2,FLEX,2021-06-05,2026-03-10T05:17:00
QBD01563,Pune,PUN_VIMAN_NAGAR,EAST,SCOOTER,ACTIVE,5.9,MORNING,2020-06-13,2026-03-19T17:40:00
QBD01564,Hyderabad,HYD_HITECH_CITY,WEST,MOTORBIKE,ACTIVE,5.0,FLEX,2023-02-18,2026-03-17T00:56:00
QBD01565,Bengaluru,BLR_KORAMANGALA,SOUTH,SCOOTER,ACTIVE,6.1,EVENING,2025-04-06,2026-03-03T16:37:00
QBD01566,Bengaluru,BLR_WHITEFIELD,EAST,SCOOTER,TEMPORARILY_PAUSED,5.3,FLEX,2025-08-22,2026-03-21T15:57:00
QBD01567,Pune,PUN_HINJAWADI,WEST,BICYCLE,ACTIVE,11.6,FLEX,2022-03-22,2026-03-04T07:03:00
QBD01568,Bengaluru,BLR_INDIRANAGAR,EAST,MOTORBIKE,ACTIVE,12.0,EVENING,2020-02-23,2026-03-12T22:58:00
QBD01569,Bengaluru,BLR_JAYANAGAR,SOUTH,E_BIKE,ACTIVE,4.1,EVENING,2020-02-14,2026-03-28T08:35:00
QBD01570,Pune,PUN_VIMAN_NAGAR,EAST,SCOOTER,ACTIVE,4.4,MORNING,2020-12-24,2026-03-29T11:49:00
QBD01571,Pune,PUN_HINJAWADI,WEST,MOTORBIKE,ACTIVE,10.2,EVENING,2023-05-19,2026-03-13T18:37:00
QBD01572,Bengaluru,BLR_WHITEFIELD,EAST,E_BIKE,ACTIVE,9.9,EVENING,2025-09-02,2026-03-26T10:15:00
QBD01573,Hyderabad,HYD_HITECH_CITY,WEST,SCOOTER,ACTIVE,9.3,MORNING,2025-11-24,2026-03-28T21:11:00
QBD01574,Pune,PUN_HINJAWADI,WEST,E_BIKE,ACTIVE,10.3,EVENING,2020-09-09,2026-03-24T14:04:00
QBD01575,Pune,PUN_BANER,NORTH,E_BIKE,ACTIVE,4.9,EVENING,2025-08-13,2026-03-11T23:41:00
QBD01576,Bengaluru,BLR_INDIRANAGAR,EAST,SCOOTER,ACTIVE,12.5,FLEX,2025-11-26,2026-03-24T20:41:00
QBD01577,Hyderabad,HYD_HITECH_CITY,WEST,MOTORBIKE,ACTIVE,6.7,FLEX,2022-08-11,2026-03-19T02:24:00
QBD01578,Hyderabad,HYD_BANJARA_HILLS,CENTRAL,E_BIKE,ACTIVE,11.2,EVENING,2021-09-08,2026-03-19T13:03:00
QBD01579,Hyderabad,HYD_KUKATPALLY,NORTH,MOTORBIKE,ACTIVE,7.3,FLEX,2022-09-21,2026-03-31T14:38:00
QBD01580,Bengaluru,BLR_JAYANAGAR,SOUTH,SCOOTER,ACTIVE,4.5,MORNING,2024-05-23,2026-03-04T13:36:00
QBD01581,Pune,PUN_KOTHRUD,WEST,MOTORBIKE,ACTIVE,9.2,FLEX,2021-07-28,2026-03-17T05:38:00
QBD01582,Hyderabad,HYD_HITECH_CITY,WEST,E_BIKE,ACTIVE,10.0,MORNING,2024-06-02,2026-03-04T09:06:00
QBD01583,Bengaluru,BLR_INDIRANAGAR,EAST,E_BIKE,ACTIVE,4.3,FLEX,2022-04-08,2026-03-22T12:18:00
QBD01584,Bengaluru,BLR_JAYANAGAR,SOUTH,SCOOTER,ACTIVE,12.7,FLEX,2023-05-20,2026-03-26T21:48:00
QBD01585,Bengaluru,BLR_KORAMANGALA,SOUTH,SCOOTER,ACTIVE,11.2,FLEX,2020-07-20,2026-03-10T21:15:00
QBD01586,Bengaluru,BLR_KORAMANGALA,SOUTH,SCOOTER,ACTIVE,12.5,EVENING,2020-06-13,2026-03-16T06:52:00
QBD01587,Hyderabad,HYD_BANJARA_HILLS,CENTRAL,SCOOTER,ACTIVE,12.7,FLEX,2020-10-05,2026-03-12T00:48:00
QBD01588,Hyderabad,HYD_GACHIBOWLI,WEST,SCOOTER,INACTIVE,4.5,FLEX,2021-01-16,2026-03-29T16:00:00
QBD01589,Hyderabad,HYD_HITECH_CITY,WEST,MOTORBIKE,ACTIVE,11.2,EVENING,2025-12-26,2026-03-27T06:43:00
QBD01590,Bengaluru,BLR_JAYANAGAR,SOUTH,SCOOTER,ACTIVE,12.3,FLEX,2024-06-09,2026-03-17T13:35:00
QBD01591,Bengaluru,BLR_INDIRANAGAR,EAST,MOTORBIKE,ACTIVE,9.9,EVENING,2020-12-04,2026-03-15T09:01:00
QBD01592,Hyderabad,HYD_BANJARA_HILLS,CENTRAL,SCOOTER,ACTIVE,6.7,EVENING,2025-06-26,2026-03-02T21:05:00
QBD01593,Pune,PUN_BANER,NORTH,BICYCLE,ACTIVE,9.4,FLEX,2023-11-13,2026-03-21T16:01:00
QBD01594,Hyderabad,HYD_BANJARA_HILLS,CENTRAL,SCOOTER,ACTIVE,8.4,EVENING,2021-07-30,2026-03-03T00:03:00
QBD01595,Bengaluru,BLR_WHITEFIELD,EAST,MOTORBIKE,ACTIVE,8.6,MORNING,2023-08-23,2026-03-15T14:59:00
QBD01596,Pune,PUN_KOTHRUD,WEST,E_BIKE,ACTIVE,4.5,MORNING,2024-10-24,2026-03-02T03:17:00
QBD01597,Pune,PUN_BANER,NORTH,BICYCLE,INACTIVE,11.6,EVENING,2025-11-05,2026-03-24T03:58:00
QBD01598,Hyderabad,HYD_GACHIBOWLI,WEST,MOTORBIKE,ACTIVE,4.2,MORNING,2020-08-15,2026-03-23T09:51:00
QBD01599,Bengaluru,BLR_INDIRANAGAR,EAST,SCOOTER,ACTIVE,10.7,MORNING,2020-11-16,2026-03-26T16:33:00
QBD01600,Hyderabad,HYD_GACHIBOWLI,WEST,BICYCLE,ACTIVE,13.0,EVENING,2024-03-16,2026-03-07T19:38:00
QBD01601,Hyderabad,HYD_HITECH_CITY,WEST,E_BIKE,INACTIVE,8.1,EVENING,2023-06-16,2026-03-08T17:05:00
QBD01602,Bengaluru,BLR_JAYANAGAR,SOUTH,MOTORBIKE,ACTIVE,4.2,EVENING,2021-01-09,2026-03-27T13:11:00
QBD01603,Hyderabad,HYD_BANJARA_HILLS,CENTRAL,SCOOTER,TEMPORARILY_PAUSED,9.4,FLEX,2025-07-15,2026-03-16T03:37:00
QBD01604,Bengaluru,BLR_KORAMANGALA,SOUTH,MOTORBIKE,ACTIVE,11.9,FLEX,2020-10-23,2026-03-18T17:23:00
QBD01605,Pune,PUN_HINJAWADI,WEST,E_BIKE,ACTIVE,9.2,EVENING,2022-02-18,2026-03-30T01:12:00
QBD01606,Hyderabad,HYD_HITECH_CITY,WEST,BICYCLE,ACTIVE,6.1,MORNING,2024-04-17,2026-03-02T23:05:00
QBD01607,Pune,PUN_BANER,NORTH,E_BIKE,ACTIVE,11.9,FLEX,2020-05-10,2026-03-07T08:42:00
QBD01608,Hyderabad,HYD_GACHIBOWLI,WEST,SCOOTER,ACTIVE,6.3,FLEX,2023-10-12,2026-03-24T02:43:00
QBD01609,Bengaluru,BLR_INDIRANAGAR,EAST,E_BIKE,ACTIVE,6.8,FLEX,2021-04-01,2026-03-28T08:47:00
QBD01610,Pune,PUN_VIMAN_NAGAR,EAST,MOTORBIKE,ACTIVE,10.8,EVENING,2020-06-30,2026-03-10T06:46:00
QBD01611,Hyderabad,HYD_GACHIBOWLI,WEST,SCOOTER,ACTIVE,10.6,FLEX,2020-09-06,2026-03-26T00:48:00
QBD01612,Bengaluru,BLR_WHITEFIELD,EAST,MOTORBIKE,ACTIVE,7.2,FLEX,2025-04-22,2026-03-29T03:20:00
QBD01613,Pune,PUN_VIMAN_NAGAR,EAST,MOTORBIKE,ACTIVE,10.9,FLEX,2024-03-12,2026-03-20T01:58:00
QBD01614,Hyderabad,HYD_BANJARA_HILLS,CENTRAL,SCOOTER,ACTIVE,4.4,MORNING,2022-09-30,2026-03-21T15:25:00
QBD01615,Pune,PUN_BANER,NORTH,MOTORBIKE,ACTIVE,5.5,EVENING,2023-05-26,2026-03-31T15:20:00
QBD01616,Pune,PUN_KOTHRUD,WEST,MOTORBIKE,ACTIVE,5.5,FLEX,2021-01-20,2026-03-06T14:22:00
QBD01617,Bengaluru,BLR_WHITEFIELD,EAST,MOTORBIKE,ACTIVE,7.3,EVENING,2022-11-09,2026-03-26T20:01:00
QBD01618,Bengaluru,BLR_JAYANAGAR,SOUTH,SCOOTER,ACTIVE,5.2,FLEX,2023-10-02,2026-03-04T11:24:00
QBD01619,Hyderabad,HYD_BANJARA_HILLS,CENTRAL,E_BIKE,ACTIVE,12.0,MORNING,2024-06-23,2026-03-28T10:59:00
QBD01620,Pune,PUN_HINJAWADI,WEST,MOTORBIKE,ACTIVE,10.3,MORNING,2025-03-03,2026-03-25T15:36:00
QBD01621,Bengaluru,BLR_INDIRANAGAR,EAST,MOTORBIKE,ACTIVE,7.1,MORNING,2024-02-04,2026-03-24T10:34:00
QBD01622,Bengaluru,BLR_INDIRANAGAR,EAST,SCOOTER,ACTIVE,10.6,MORNING,2023-04-21,2026-03-07T15:59:00
QBD01623,Pune,PUN_VIMAN_NAGAR,EAST,E_BIKE,ACTIVE,4.4,EVENING,2022-05-14,2026-03-11T03:26:00
QBD01624,Pune,PUN_HINJAWADI,WEST,MOTORBIKE,ACTIVE,9.1,FLEX,2022-01-30,2026-03-07T14:20:00
